"id","nombre_urg","num","claves_presupuestales","objeto_contratacion_proyectado","tipo_de_contratacion","partida_presupuestal_especifica","clave_cabms","valor_estimado_contratacion","contratacion_a_mipymes","procedimiento_contratacion_proyectado","fecha_estimada_procedimiento_contratacion","fecha_estimada_inicio_vigencia_contrato","fecha_estimada_fin_contrato","etiqueta_procedimiento"
121164,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS13","102CD02134001O00111122022211100; 102CD02221049E12815O32022211100; 102CD02222142S07915O32022211100; 102CD02268244U02615O32022211100","ALIMENTO PARA LOS PERROS QUE SE ENCUENTRAN EN EL CENTRO DE CONTROL CANINO","BIEN",2221,"2221000008--ALIMENTOS PREPARADOS PARA CANINOS","$919,999.77","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-04-2022","18-04-2022","31-12-2022","PROYECTO"
121540,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS19","102CD02134001O00125P12031911200; 102CD02134001O00125P12031911100","CONTRATACIÓN DEL SERVICIO DE RADIOCOMUNICACIÓN DIGITAL MÓVIL CORRESPONDIENTE AL EJERCICIO FISCAL 2022","SERVICIO",3191,"3191000002--ASIGNACIÓN DESTINADA AL PAGO DE TELEFONÍA CELULAR;3191000002--ASIGNACIÓN DESTINADA AL PAGO DE TELEFONÍA CELULAR","$430,926.66","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-12-2021","01-01-2022","31-12-2022","PROYECTO CONSOLIDADO PAAAPS"
121573,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS21","102CD02124004P00215O32032911100; 102CD02134001O00111112032911100; 102CD02134001O00111112032911100; 102CD02134001O00115O32032911100; 102CD02134001O00115OG2032911100; 102CD02134001O00111122032911100","ARRENDAMIENTO DE ARTÍCULOS PARA APOYOS LOGÍSTICOS EN DIVERSOS EVENTOS DE LA ALCALDÍA","SERVICIO",3291,"3291000006--OTROS ARRENDAMIENTOS","$4,045,487.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","10-01-2022","01-02-2022","31-12-2022","PROYECTO"
121720,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS46","102CD02134001O00111122025211100; 102CD02221049E12815O32025211100; 102CD02242078F03115O32025211100; 102CD02221049E12815OG2025211100","FERTILIZANTES PARA EL ÁREA DE PARQUE Y JARDINES Y EL VIVERO","BIEN",2521,"2521000008--FERTILIZANTES COMPUESTOS (NITRÓGENO, FÓSFORO Y POTASIO)","$1,255,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","02-05-2022","30-05-2022","31-12-2022","PROYECTO"
121582,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS26","102CD02134001O00115O32024611100; 102CD02134001O00115O32024611100; 102CD02134001O00115O42024611100; 102CD02134001O00125P12024611100; 102CD02221274K01625P12024612100; 102CD02222142S07925P12024612100; 102CD02241101S08415O32024611100; 102CD02242078F03115O32024611100; 102CD02268244U02615O32024612100; 102CD02268244U02615O32024611100","MATERIAL ELECTRICO PARA EL MANTENIMIENTO DEL ALUMBRADO PÚBLICO Y SUSTITUCIÓN EN LOSEDIFICIOS DE LA ALCALDÍA","BIEN",2461,"2461000014--APAGADOR SENCILLO;2461000022--BALASTRAS;2461000054--CABLE DE INTERCONEXIÓN;2461000002--ACRÍLICO (CUBIERTA PARA LÁMPARA DE TUBOS FLUORESCENTES);2461000002--ACRÍLICO (CUBIERTA PARA LÁMPARA DE TUBOS FLUORESCENTES);2461000002--ACRÍLICO (CUBIERTA PARA LÁMPARA DE TUBOS FLUORESCENTES);2461000002--ACRÍLICO (CUBIERTA PARA LÁMPARA DE TUBOS FLUORESCENTES);2461000070--CENTRO DISTRIBUCIÓN DISPOSITIVOS TABLEROS ELÉCTRICOS;2461000070--CENTRO DISTRIBUCIÓN DISPOSITIVOS TABLEROS ELÉCTRICOS;2461000080--CINTA DE AISLAR;2461000096--CONTACTO MÚLTIPLE;2461000128--FOCO;2461000132--GABINETE PARA LAMPARA;2461000146--INTERRUPTOR;2461000152--LÁMPARAS FLUORESCENTES;2461000096--CONTACTO MÚLTIPLE;2461000166--PASTILLA TERMOMAGNÉTICA DE 30 AMP.;2461000256--REFLECTOR;2461000208--SOCKET O RECEPTÁCULO;2461000102--CRISTAL PARA LUMINARIA","$49,446,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","04-04-2022","02-05-2022","31-12-2022","PROYECTO"
121715,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS41","102CD02134001O00111122023611100","ADQUISICIÓN DE PERFILES DE ALUMINIO","BIEN",2361,"2361000002--ALUMINIO","$20,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","03-10-2022","03-10-2022","15-11-2022","PROYECTO"
121539,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS18","102CD02134001O00125P12031411179; 102CD02134001O00125P12031411179","CONTRATACIÓN CONSOLIDADA DE LOS SERVICIOS DE TELEFONÍA E INTERNET PARA EL PERIODO DEL 2021-2022 (CLUSTER 3)","SERVICIO","3141;3171","3141000008--SERVICIO TELEFÓNICO LOCAL;3171000004--SERVICIO DE INTERNET","$1,878,188.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-01-2022","01-01-2022","31-12-2022","PROYECTO CONSOLIDADO PAAAPS"
115139,"UNIVERSIDAD DE LA SALUD","CDMX36CD01PAAAPS39","136CD01253238E15315O22037221100","PASAJES","SERVICIO",3722,"3722000002--PASAJES AL INTERIOR DEL DISTRITO FEDERAL","$35,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-01-2022","01-01-2022","31-12-2022","PROYECTO"
116478,"SECRETARÍA DE SALUD","CDMX26C001PAAAPS108","126C001232020E01215O22035811100","SERVICIO DE SANITIZACIÓN DE ALTO NIVEL SE REQUIERE DESINFECTAR Y SANITIZAR ÁREAS CRITICAS Y SEMICRÍTICAS. BRINDAR CALIDAD EN LOS SERVICIOS MEDIANTE PREVENCIÓN DE INFECCIONES NOSOCOMIALES.","SERVICIO INTEGRAL",3581,"3581000002--LAVADO Y PLANCHADO","$11,000,000.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","31-03-2022","01-04-2022","31-12-2022","PROYECTO"
114085,"SECRETARÍA DE SALUD","CDMX26C001PAAAPS30","126C001232020E01215O22025311100","COMPRA DE MEDICINAS Y PRODUCTOS FARMACÉUTICOS HOSPITALES TALES COMO: DIGOXINA, FENTANILO, BENCILO, ÁCIDO FOLÍNICO, CARVEDILOL, AMIKACINA, AMIFOSTINA, AMINOÁCIDOS CRISTALINOS, AMFOTERICINA B, AMBROXOL, ATOMOXETINA, ATOSIBÁN, INDOMETACINA, LNMUNOGLOBULINA G NO MODIFICADA, INDOMETACINA, INSULINA HUMANA, ESTOPÓSIDO, ESTROGENOS CONJUGADOS, ETOPÓSIDO, EZETIMIBA-SIMVASTATINA, FABOTERAPICO, FLUCONAZOL, FLUDOCORTIZONA, FLUMAZENIL, FLUOROURACILO.","BIEN",2531,"2531001020--ABACAVIR","$63,002,235.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-02-2022","01-03-2022","31-12-2022","PROYECTO"
114092,"SECRETARÍA DE SALUD","CDMX26C001PAAAPS31","126C001232020E01215O22025311100","COMPRA DE MEDICINAS Y PRODUCTOS FARMACÉUTICOS PARA DAR ATENCIÓN AL PROGRAMA ""SALUD EN TU CASA"" TALES COMO: DIGOXINA, FENTANILO, BENCILO, ÁCIDO FOLÍNICO, CARVEDILOL, AMIKACINA, AMIFOSTINA, AMINOÁCIDOS CRISTALINOS, AMFOTERICINA B, AMBROXOL, ATOMOXETINA, ATOSIBÁN, INDOMETACINA, LNMUNOGLOBULINA G NO MODIFICADA, INDOMETACINA, INSULINA HUMANA, ESTOPÓSIDO, ESTROGENOS CONJUGADOS, ETOPÓSIDO, EZETIMIBA-SIMVASTATINA, FABOTERAPICO, FLUCONAZOL, FLUDOCORTIZONA, FLUMAZENIL, FLUOROURACILO.","BIEN",2531,"2531001020--ABACAVIR","$11,251,740.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-02-2022","01-03-2022","31-12-2022","PROYECTO"
116216,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS1","102CD02134001O00115O32021112100; 102CD02134001O00115O32021112100; 102CD02134001O00115O32021112100; 102CD02134001O00115O32021112100; 102CD02134001O00115O32021111100; 102CD02134001O00115O32021111100; 102CD02134001O00125P12021111100; 102CD02134001O00111122021111100; 102CD02171063E11815O32021111100; 102CD02221049E12815OG2021111100; 102CD02242078F03115O32021111100; 102CD02268244U02615O42021111100; 102CD02268244U02615O32021112100; 102CD02268244U02615O32021111100; 102CD02268244U02615O32021111100","ARTÍCULOS DE PAPELERÍA PARA QUE LAS DIFERENTES ÁREAS DE LA ALCALDÍA REALICEN LAS ACTIVIDADES ADMINSITRATIVAS QUE SE REQUIERAN PARA EL CUMPLIMIENTO DE SUS LABORES","BIEN",2111,"2111000064--CARPETAS PARA ARCHIVO;2111000064--CARPETAS PARA ARCHIVO;2111000038--BOLÍGRAFOS O PLUMAS;2111000038--BOLÍGRAFOS O PLUMAS;2111000038--BOLÍGRAFOS O PLUMAS;2111000050--BROCHES PARA FOLDER;2111000052--CAJAS DE CARTÓN (CORRUGADO,LISO Y PLEGADIZO);2111000052--CAJAS DE CARTÓN (CORRUGADO,LISO Y PLEGADIZO);2111000072--CINTA ADHESIVA (DIUREX);2111000072--CINTA ADHESIVA (DIUREX);2111000072--CINTA ADHESIVA (DIUREX);2111000084--CLIPS;2111000098--CORRECTOR ESTÉNCIL;2111000104--CUADERNOS, BLOCKS Y SIMILARES;2111000104--CUADERNOS, BLOCKS Y SIMILARES;2111000104--CUADERNOS, BLOCKS Y SIMILARES;2111000110--CUTTER;2111000112--DEDAL HULE;2111000114--DESENGRAPADORA;2111000128--ENGRAPADORA;2111000160--FOLDERS;2111000160--FOLDERS;2111000580--GOMA DE MIGAJÓN;2111000176--GRAPA;2111000204--LÁPICES  ADHESIVOS;2111000202--LÁPICES;2111000214--LIBRO DE CONTABILIDAD O REGISTRO;2111000214--LIBRO DE CONTABILIDAD O REGISTRO;2111000216--LIGA;2111000468--TARJETAS VARIAS;2111000226--MARCADORES;2111000226--MARCADORES;2111000226--MARCADORES;2111000228--MASKING TAPE;2111000364--PERFORADORA;2111000226--MARCADORES;2111000226--MARCADORES;2111000412--REGLA (MADERA, METAL, PLÁSTICO);2111000424--SACAPUNTA ESCOLAR;2111000468--TARJETAS VARIAS;2111000470--TIJERAS;2111000474--TINTA PARA COJIN;2111000474--TINTA PARA COJIN;2111000474--TINTA PARA COJIN","$33,997,528.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-03-2022","01-04-2022","31-12-2022","PROYECTO"
119489,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS10","102CD02134001O00115O32021611100; 102CD02134001O00125P12021611100; 102CD02134001O00111122021611100; 102CD02171063E11815O32021611100; 102CD02172002N00115O32021612100; 102CD02242078F03115O32021611100; 102CD02268244U02615O32021612100; 102CD02268244U02615O32021611100","MATERIALES DE LIMPIEZA PARA EL ASEO DE LAS OFICINAS DE LAS DIFERENTES ÁREAS DE LA ALCALDÍA","BIEN",2161,"2161000002--ATOMIZADOR;2161000002--ATOMIZADOR;2161000030--DETERGENTES;2161000114--HIPOCLORITO DE SODIO;2161000168--LIMPIADOR MULTIUSOS DESINFECTANTE;2161000052--FRANELA;2161000052--FRANELA;2161000062--JERGAS;2161000124--GUANTE DE HULE LATEX;2161000096--TOALLAS SANITARIAS DE PAPEL;2161000102--PAPEL HIGIENICO Y FACIAL;2161000036--ESCOBA;2161000006--BOMBA DESTAPAR BAÑOS;2161000026--DESODORANTE;2161000020--CUBETA;2161000032--ELIMINADOR ELÉCTRICO DE INSECTOS;2161000058--JALADOR DE AGUA;2161000118--LÍQUIDO LIMPIA VIDRIOS;2161000074--MECHUDO;2161000108--ELEMENTO GRANDE ODOURSTOP PARA MINGITORIOS ECOLÓGICOS","$2,575,500.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-04-2022","25-04-2022","31-12-2022","PROYECTO"
121538,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS17","102CD02134001O00115O32031212100","GAS PARA LOS BAÑOS DE BODEGAS DE LIMPIA Y PARA LOS HORNOS CREMATORIOS","SERVICIO",3121,"3121000002--GAS","$7,000,000.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-02-2022","14-02-2022","31-12-2022","PROYECTO"
121745,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS63","102CD02134001O00111112035911100; 102CD02134001O00111112035912100; 102CD02134001O00125P12035912100","SERVICIO DE FUMIGACIÓN Y SANITIZACIÓN DE LOS INMUEBLES DE LA ALCALDÍA","SERVICIO",3591,"3591000002--FUMIGACIÓN","$15,600,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-03-2022","28-03-2022","31-12-2022","PROYECTO"
121747,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS65","102CD02268294P00415O32036311183","CREACIÓN DE VIDEOS DE DIFUSIÓN PARA DIFERENTES CAMPAÑAS INFORMATIVAS Y DE ACTIVIDADES DE LA ALCALDÍA","SERVICIO",3631,"3631000006--SERVICIO DE DISEÑO, ELABORACIÓN Y PRODUCCIÓN DE VIDEOS INSTITUCIONALES","$800,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","07-02-2022","28-02-2022","31-12-2022","PROYECTO"
121755,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS73","102CD02134001O00111112026111100; 102CD02241101S08415O32026111100","LUBRICANTES PARA EL PARQUE VEHICULAR DE LA ALCALDÍA","BIEN",2611,"2611000002--ACEITE COMBUSTIBLE;2611000002--ACEITE COMBUSTIBLE;2611000002--ACEITE COMBUSTIBLE;2611000002--ACEITE COMBUSTIBLE;2611000002--ACEITE COMBUSTIBLE;2611000002--ACEITE COMBUSTIBLE;2611000002--ACEITE COMBUSTIBLE;2611000008--ANTICONGELANTE;2611000026--GRASAS LUBRICANTES;2611000050--LÍQUIDO DESENGRASANTE AUTOMOTRÍZ","$1,175,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","04-04-2022","25-04-2022","31-12-2022","PROYECTO"
121765,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS83","102CD02134001O00115O3205211210022NR.0048; 102CD02172002N00115O3205211210022NR.0048; 102CD02221049E12815O3205211210022NR.0048; 102CD02242078F03115O3205211210022NR.0048","EQUIPOS DE SONIDO PARA EVENTOS DE LA ALCALDÍA EN DIFERENTES LUGARES DENTRO DE LA DEMARCACIÓN","BIEN",5211,"5211000348--SISTEMA DE AUDIO PORTÁTIL;5211000342--VIDEOPROYECTOR DE 4,400 LÚMENES;5211000376--REPRODUCTOR DE BLUE-RAY Y DVD CON SALIDA USB;5211000240--PANTALLA DE PLASMA, LCD, ETC..","$1,370,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121770,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS88","102CD02134001O00115O3205641210022NR.0093","AIRE ACONDICIONADO PARA EL ÁREA DEL SERVIDOR","BIEN",5641,"5641000002--ACONDICIONADOR AIRE","$75,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","06-06-2022","27-06-2022","31-12-2022","PROYECTO"
121766,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS84","102CD02134001O00115O3205231210022NR.0048","EQUIPO FOTOGRÁFICO PARA SEGUIMIENTO DE LAS ACTIVIDADES DE LA ALCALDESA","BIEN",5231,"5231000044--CÁMARA PROFESIONAL DE 55 mm A 200 mm","$100,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121767,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS85","102CD02134001O00115O3205291210022NR.0048; 102CD02172002N00115O3205291210022NR.0048; 102CD02242078F03115O3205291210022NR.0048","MATERIAL DE USO DIDACTICO PARA EQUIPAMIENTO DE LOS CENTROS DE DESARROLLO INFANTIL","BIEN",5291,"5291000008--ALBERCA INFANTIL DE PELOTAS;5291000410--KIT INFANTIL DE SILLAS Y MESA RECTANGULAR;5291000496--CABALLETE PARA PINTURA;5291000586--ESCALERA DE ENTRENAMIENTO PARA ESTIMULACIÓN TEMPRANA;5291000564--PAQUETE DE BLOQUES GIGANTES MULTICOLORES","$3,412,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121768,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS86","102CD02134001O00115O3205311210022NR.0064; 102CD02172002N00115O3205311210022NR.0064","EQUIPO MEDICO NECESARIO PARA LA ATECIÓN A LA CIUDADANÍA EN LOS CENTROS DE DESARROLLO COMUNITARIO","BIEN",5311,"5311000840--BAUMANÓMETRO;5311000492--MESA DE CIRUGÍA;5311000490--MESA CURACIONES;5311000730--MESA MAYO PORTA INSTRUMENTAL;5311000738--GLUCÓMETRO COMPATIBLE CON TIRAS BEURER;5311000764--CUBETA DE ACERO INOXIDABLE;5311001122--VITRINA METÁLICA PARA INSTRUMENTAL","$517,570.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121769,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS87","102CD02134001O00115O3205321210022NR.0064","EQUIPO DE CURACIÓN E INTRUMENTAL MÉDICO","BIEN",5321,"5321000562--MASCARILLA OXÌGENO;5321000562--MASCARILLA OXÌGENO;5321000602--NEBULIZADOR;5321001664--PINZA DE MAYO RECTA","$200,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","04-07-2022","01-08-2022","31-12-2022","PROYECTO"
121776,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS94","102CD02134001O00115O3205151210022NR.0027; 102CD02134001O00115O3205151220022NR.0027; 102CD02171063E11815O3205151210022NR.0027; 102CD02172002N00115O3205151210022NR.0027","EQUIPOS DE CÓMPUTO PARA LAS ÁREAS DE LA ALCALDÍA","BIEN",5151,"5151000368--COMPUTADORA PERSONAL TIPO ALL IN ONE, NO TÁCTIL","$5,632,900.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121763,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS81","102CD02134001O00115O3205121210022NR.0003","MATERIALES PARA EQUIPAMIENTO DE DIVERSOS CENTROS DE TRABAJO","BIEN",5121,"5121000038--ESTUFA PARA COCINA EN ACERO INOXIDABLE; A GAS LP; TIPO INDUSTRIAL;5121000016--MESA DE ACERO+D3444 INOXIDABLE PARA COCINA;5121000010--TABLÓN DE PLÁSTICO PLEGABLE","$1,600,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121738,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS56","102CD02134001O00115O32035311100; 102CD02134001O00125P12035311100","MANTENIMIENTO A LOS SERVIDORES DE LA ALCALDÍA","SERVICIO",3531,"3531000002--MANTENIMIENTO Y CONSERVACION DE EQUIPOS Y APARATOS DE COMUNICACIONES Y TELECOMUNICACIONES","$906,893.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","02-05-2022","30-05-2022","31-12-2022","PROYECTO"
121739,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS57","102CD02268244U02615O32035411100","MANTENIMIENTO A LAS SILLAS DE DENTISTAS DE LKOS CENTROS DE DESARROLLO COMUNITARIO","SERVICIO",3541,"3541000004--REPARACIÓN DE EQUIPO E INSTRUMENTAL MÉDICO Y DE LABORATORIO","$80,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","04-07-2022","25-07-2022","31-12-2022","PROYECTO"
121740,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS58","102CD02134001O00111112035511100; 102CD02134001O00115O42035511100","MANTENIMIENTO PREVENTIVO Y CORRECTIVODEL PATRULLAS Y MOTOCICLETAS DE SEGURIDAD CIUDADANA","SERVICIO",3551,"3551000002--MANTENIMIENTO Y CONSERVACIÓN DE VEHICULOS Y EQUIPO DESTINADOS EXCLUSIVAMENTE PARA UTILIZARSE EN DESASTRES NATURALES","$2,000,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-02-2022","14-02-2022","31-12-2022","PROYECTO"
121778,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS96","102CD02134001O00115O3205911220022NR.0115","SOFWARE ANTIVIRUS Y PARA LA ADMINSITRACIÓN DE CORREO ELECTRÓNICO NECESARIO PARA LAS ACTIVIDADES Y PROTECCIÓN DE LOS EQUIPOS","SERVICIO","5911;5971","5911000012--LICENCIA ANTIVIRUS;5971000002--LICENCIAS INFORMATICAS E INTELECTUALES","$2,850,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","07-02-2022","28-02-2022","31-12-2022","PROYECTO"
121781,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS99","102CD02134001O00115O32029311100; 102CD02134001O00115O42029311100; 102CD02134001O00125P12029311100","REFACCIONES PARA LA REPARACIÓNN Y MANTENIMIENTO DE MOBILIARIO","BIEN",2931,"2931000048--CUBRE PISTÓN PARA SILLA SECRETARIAL;2931000052--CRUCETA PARA SILLA SECRETARIAL;2931000058--PISTÓN PARA SILLA CON COLUMNA;2931000062--REGATÓN PARA CRUCETA","$583,300.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","02-05-2022","23-05-2022","31-12-2022","PROYECTO"
117841,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS2","102CD02134001O00115O42021211100; 102CD02134001O00125P12021211100","MATERIALES Y ÚTILES DE IMPRESIÓN PARA LOS EQUIPOS DUPLICADORES DE LA DIRECCIÓN DE ABASTECIMIENTOS Y SERVICIOS","BIEN",2121,"2121000054--MASTER CON ROLLOS","$400,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-03-2022","31-03-2022","31-12-2022","PROYECTO"
121646,"ALCALDÍA AZCAPOTZALCO","CDMX02CD02PAAAPS33","102CD02121104M00115O32027212200; 102CD02121104M00115O32027111200","ADQUISICIÓN DE VESTUARIO OPERATIVO, CALZADO OPERATICO, EQUIPO DE LLUVIA Y EQUIPO DE PROTECCIÓN CORRESPONDIENTE AL EJERCICIO FISCAL 2022","SERVICIO","2711;2721","2711000076--CALZADO DE VESTIR;2711000056--BOTA;2711000320--UNIFORMES DE TRABAJO;2711000354--GORRA TIPO BEISBOLERA;2711000040--BATAS;2721000048--IMPERMEABLES;2721000046--GUANTES DE SEGURIDAD;2721000018--CHALECO DE SEGURIDAD;2721000044--GUANTES DE HULE;2721000036--FAJA-BANDA O CEÑIDOR;2721000054--MANDIL;2721000016--CASCO SEGURIDAD;2721000008--CALZADO SEGURIDAD;2721000004--BOTAS DE SEGURIDAD;2721000034--ESPEJUELOS,LÉNTES, ANTEOJOS","$9,784,764.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR EXCEPCIÓN. (ARTÍCULO 54).","01-03-2022","01-05-2022","31-12-2022","PROYECTO CONSOLIDADO PAAAPS"
114282,"SECRETARÍA DE SALUD","CDMX26C001PAAAPS41","126C001232020E01215O22025411100","COMPRA DE MATERIALES, ACCESORIOS Y SUMINISTROS  MÉDICOS PARA DAR ATENCIÓN AL PROGRAMA ""SALUD EN TU CASA"" TALES COMO, ADAPTADOR TIPO COLA DE RATÓN, APOSITO TRANSPARENTE ESTÉRIL. APÓSITO HIDROCELULAR, APOSITO VERAFLO, BOLSA DE PAPEL GRADO MÉDICO, BOLSA PARA ESTERILIZACIÓN, BOLSA PARA ILEOSTOMIA, BOTA QUIRURGICA DE TELA, CAMPOS QUIRÚRGICOS, CAMPOS QUIRÚRGICOS, JERINGAS DE PLÁSTICO, CASETTE VERALINK, CATÉTER MULTICATCH, CATÉTER PATA CATETERISMO, APLICADORES CON ALGODÓN, CONECTORES DE DOS VIAS EN ""Y"", SUTURA CATGUT, PARAFINA, CON PUNTO DE FUSIÓN, CUBREBOCAS DE DOS CAPAS, VENDAS DE GOMA, SONDAS DE LÁTEX, TESTIGOS CONTROLES BIOLÓGICOS, DISPOSITIVOS PROTECTOR DE PUERTO DE UN SOLO USO, TUBOS ENDOTRAQUEALES, EQUIPOS PARA VENOCLISIS.","BIEN",2541,"2541000002--ABATELENGUAS","$10,000,000.01","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-02-2022","01-03-2022","31-12-2022","PROYECTO"
116370,"SECRETARÍA DE SALUD","CDMX26C001PAAAPS98","126C001233087E07015O22035711100","MANTENIMIENTO PREVENTIVO Y CORRECTIVO A ELEVADORES DE VARIAS MARCAS DE PASAJEROS Y CAMILLEROS INSTALADOS EN INMUEBLES DE LA RED HOSPITALARIA DE LA SEDESA PARA GARANTIZAR SU BUEN FUNCIONAMIENTO Y OPERACIÓN EN TODAS LAS UNIDADES HOSPITALARIAS. CONSTA DE: VERIFICACIÓN DE EQUIPO HIDRÁULICO, REVISIÓN DE FOSA DE AMORTIGUADORES, REVISIÓN DE CABLEADO DE CUBO Y CUARTO DE MAQUINAS, REVISIÓN DE CABLES TRACTORES, REGULADORES, VIAJEROS Y CABLES, VERIFICACIÓN, AJUSTES Y LUBRICACIÓN EN SISTEMA DE PUERTAS, REVISIÓN DE CABINA.","SERVICIO INTEGRAL",3571,"3571000004--MANTENIMIENTO DE MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS","$32,500,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","31-03-2022","01-04-2022","31-12-2022","PROYECTO"
